video_id,video_title,view_count,like_count,dislike_count,comment_count,playlist_id
dHz35uVUTyQ,BLACKPINK WORLD TOUR [BORN PINK] LAS VEGAS ENCORE HIGHLIGHT CLIP,1781490,246382,,2703,UUOmHUn--16B90oW2L6FRR3A
HjF32v4uFXw,[달려라 석진] EP.7 | 채널 주인이 바뀌었습니다,628097,95882,,4650,UULkAepWjdylmXSltofFvsYQ
OerO_hC9PgI,“Are You Sure?!” PHOTOBOOK Behind Preview in Sapporo⛄️ #AreYouSure #이게맞아 #지민x정국  #JiminxJungKook,329684,97544,,1723,UULkAepWjdylmXSltofFvsYQ
SqGfKYMbE4w,“Are You Sure?!” PHOTOBOOK Behind Preview in Jeju🏝️ #AreYouSure #이게맞아 #지민x정국x뷔 #JiminXJungKookXV,247469,78062,,1288,UULkAepWjdylmXSltofFvsYQ
r-acDgeGTPQ,“Are You Sure?!” PHOTOBOOK Behind Preview in USA🗽 #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook,301622,96495,,1365,UULkAepWjdylmXSltofFvsYQ
i38a755gCnM,'I AM STILL' WITH YOU #정국 #JungKook #JUNGKOOK_IAMSTILL,245382,87433,,2060,UULkAepWjdylmXSltofFvsYQ
_OIjLyEQ48M,Sapporo Episode Highlights❄️🤷🏻‍♂️🤷🏻‍♂️ #AreYouSure #이게맞아 #지민x정국 #JiminXJungKook,386895,116985,,2481,UULkAepWjdylmXSltofFvsYQ
MnM-obVek-c,'I AM STILL' HUSTLING #정국 #JungKook #JUNGKOOK_IAMSTILL,269970,87110,,1774,UULkAepWjdylmXSltofFvsYQ
qMPKta1vHWo,'I AM STILL' HUNGRY #정국 #JungKook #JUNGKOOK_IAMSTILL,384233,118247,,2198,UULkAepWjdylmXSltofFvsYQ
q29cpdoc8No,"""Are You Sure?!"" PHOTOBOOK Visualizer #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook",217282,80475,,1321,UULkAepWjdylmXSltofFvsYQ
RzJzr-7U5ig,[달려라 석진] EP.6 | 테니스의 왕자: 번외,336503,74906,,2454,UULkAepWjdylmXSltofFvsYQ
0uoVYPw4hf4,[달려라 석진] EP.6 | 테니스의 왕자,1820024,202568,,8624,UULkAepWjdylmXSltofFvsYQ
oCQs-V8wVNc,'JUNG KOOK: I AM STILL' D-1 Announcement,409159,107171,,4115,UULkAepWjdylmXSltofFvsYQ
chRCxhFFirQ,'JUNG KOOK: I AM STILL' Preview 3 | Standing Next to You,558048,138180,,4763,UULkAepWjdylmXSltofFvsYQ
hf3x562F0Uw,BTS (방탄소년단) 2024 Happy Chuseok Greeting,722691,226594,,11146,UULkAepWjdylmXSltofFvsYQ
o320i1wGsI4,Happy RM Day 💜 #남준 #RM #RM생일ㅊㅋ,422033,174798,,17293,UULkAepWjdylmXSltofFvsYQ
v5rUGagE910,[달려라 석진] EP.5 | 석진이의 위험한 초대 2,1869531,210859,,7181,UULkAepWjdylmXSltofFvsYQ
_QNaRQc_Zvo,'JUNG KOOK: I AM STILL' Preview 2 | 3D,703113,155042,,5034,UULkAepWjdylmXSltofFvsYQ
2qepS30_wdA,"'RM: Right People, Wrong Place' Special Trailer",694494,195546,,9275,UULkAepWjdylmXSltofFvsYQ
JliAZvhJpl8,[달려라 석진] EP.4 | 석진이의 위험한 초대 1,3024442,313389,,10212,UULkAepWjdylmXSltofFvsYQ
ZUXrob5GnQA,'JUNG KOOK: I AM STILL' Preview 1 | Seven,674569,157154,,4881,UULkAepWjdylmXSltofFvsYQ
yphkXXfqv74,'JUNG KOOK: I AM STILL' Sneak Peek,1149776,246786,,7970,UULkAepWjdylmXSltofFvsYQ
vMDQ1_ftg2g,Happy Jung Kook Day 💜 #정국 #JungKook #꾸기생일ㅊㅋ,743169,262877,,29859,UULkAepWjdylmXSltofFvsYQ
T-NhLrbsQc4,Jeju Episode Highlights 🥽 #AreYouSure #이게맞아 #지민x정국x뷔 #JiminXJungKookXV,765191,184199,,3298,UULkAepWjdylmXSltofFvsYQ
zm42SXCpuSo,[달려라 석진] EP.3 | 전역보다 힘든 퇴근,2521167,271848,,12059,UULkAepWjdylmXSltofFvsYQ
v5HwLLyYAzo,'JUNG KOOK: I AM STILL' Ticket Announcement,584175,123531,,4096,UULkAepWjdylmXSltofFvsYQ
WxhKIfDLAa4,'JUNG KOOK: I AM STILL' 공식 예고편,722178,166653,,5193,UULkAepWjdylmXSltofFvsYQ
LWkh_hXeEeg,'JUNG KOOK: I AM STILL' Main Trailer,1138782,185233,,5478,UULkAepWjdylmXSltofFvsYQ
VZdXC2r6i58,"""JUNG KOOK: I AM STILL"" is coming! #정국 #JungKook #JUNGKOOK_IAMSTILL",1255951,277930,,4990,UULkAepWjdylmXSltofFvsYQ
ybBPvd5Qt_M,[달려라 석진] EP.2 | 금의환향,3326855,357140,,14143,UULkAepWjdylmXSltofFvsYQ
kkxdvBBQN_Y,'JUNG KOOK: I AM STILL' Announcement,1299367,272565,,11604,UULkAepWjdylmXSltofFvsYQ
NJhoWnlRECw,[달려라 석진] EP.1 | 나 전역 5일 됐는데 한라산 가란다...,3621150,436540,,20129,UULkAepWjdylmXSltofFvsYQ
K3sCIrc7rgw,지민 (Jimin) 'MUSE' Dance Practice Behind,1381963,185584,,6222,UULkAepWjdylmXSltofFvsYQ
5khOeT5fZrM,2013년 데뷔한 지민과 2013년에 태어난 어린이의 만남 💬 'MUSE' 안무 연습 비하인드 #지민 #Jimin #Jimin_MUSE,584983,142812,,3002,UULkAepWjdylmXSltofFvsYQ
bitF6SJdpOI,'이게 맞아?!' Announcement (from 제주),1904840,313006,,10683,UULkAepWjdylmXSltofFvsYQ
nUfRzNl0UjE,[EPISODE] 진 (Jin) @ Paris 2024 as the Torchbearer - BTS (방탄소년단),994172,192642,,8766,UULkAepWjdylmXSltofFvsYQ
Nj6dGh2_PU8,'이게 맞아?!' Preview Clip (with Special Guest),2281815,321647,,10967,UULkAepWjdylmXSltofFvsYQ
gbThUOaBan8,"🏂행복 가득, 이게 맞아~⛄ #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook",891072,228502,,3785,UULkAepWjdylmXSltofFvsYQ
ffmHgySqiMg,[달려라 석진] EP.1 Teaser,1138354,192444,,5958,UULkAepWjdylmXSltofFvsYQ
Dq-k7MqZbho,"🥽청춘 가득, 이게 맞아!🍊 #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook",678725,207644,,3321,UULkAepWjdylmXSltofFvsYQ
tgOuGHdqRuA,지민 (Jimin) ‘Rebirth + Slow Dance (feat. Sofia Carson)’ Live Clip Behind,941738,160371,,5340,UULkAepWjdylmXSltofFvsYQ
k_08-lbm0Nc,아미 찾으러 갑니다🌝 'Rebirth + Slow Dance (feat. Sofia Carson)' Live Clip 비하인드 #지민 #Jimin #Jimin_MUSE,370622,123547,,2607,UULkAepWjdylmXSltofFvsYQ
i9Q1-WI0QL8,"🏕️낭만 가득, 이게 맞아?🌿 #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook",885834,236899,,3442,UULkAepWjdylmXSltofFvsYQ
jbviA9q78xQ,지민 (Jimin) 'MUSE' Smeraldo Garden Sketch,615578,131262,,3975,UULkAepWjdylmXSltofFvsYQ
nzFjJ0fR2H8,"Stay with you, with you, ARMY 💜 #지민 #Jimin #Jimin_MUSE",428529,153499,,2508,UULkAepWjdylmXSltofFvsYQ
omBYDQ1bIJU,"언제까지나 너의 손을 놓지 않을게, ARMY🫴 #지민 #Jimin #Jimin_MUSE",646913,218761,,2761,UULkAepWjdylmXSltofFvsYQ
lKsU3Jn79tc,#지민 (#Jimin) 'Slow Dance (feat. Sofia Carson)' Live Clip is OUT NOW #Jimin_MUSE,542021,203802,,3685,UULkAepWjdylmXSltofFvsYQ
_JYOHM8Ggpk,#지민 (#Jimin) 'Slow Dance (feat. Sofia Carson)' Live Clip is OUT NOW #Jimin_MUSE,270866,142222,,2406,UULkAepWjdylmXSltofFvsYQ
wUspyk2ZGt0,#지민 (#Jimin) 'Rebirth' Live Clip is OUT NOW #Jimin_MUSE,273738,135504,,2791,UULkAepWjdylmXSltofFvsYQ
pI9vHl-cyuI,지민 (Jimin) 'Rebirth + Slow Dance (feat. Sofia Carson)' Live Clip,4110533,555915,,36030,UULkAepWjdylmXSltofFvsYQ
XvuWHXAzr7Y,Jung Kook's OFF❓ & ON❗ #AreYouSure #이게맞아 #지민x정국 #JiminxJungKook,713568,193501,,3352,UULkAepWjdylmXSltofFvsYQ
AiyRcPjgit0,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (#MOKA Ver.),88211,8041,,120,UU3IZKseVpdzPSBaWxBxundA
5AO5yiERTB8,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (#IROHA Ver.),106237,11667,,140,UU3IZKseVpdzPSBaWxBxundA
TKJqy5eOa38,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (#MINJU Ver.),71942,6815,,96,UU3IZKseVpdzPSBaWxBxundA
UFh15jgWSVU,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (#WONHEE Ver.),90775,8469,,164,UU3IZKseVpdzPSBaWxBxundA
U0wcKwWFtg0,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (#YUNAH Ver.),82656,7828,,107,UU3IZKseVpdzPSBaWxBxundA
z7Aq9RGLdOI,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (Shorts Ver.2),600150,16616,,249,UU3IZKseVpdzPSBaWxBxundA
8h3pMKuzJaI,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Brand Film (Shorts Ver.1),660805,15759,,188,UU3IZKseVpdzPSBaWxBxundA
axQmWplSlXw,ILLIT (아일릿) ‘I’LL LIKE YOU’ Brand Film,2452382,64606,,6393,UU3IZKseVpdzPSBaWxBxundA
5Omal328GOM,#ILLIT (#아일릿) ‘I’LL LIKE YOU’ Promotion Calendar,105529,20058,,523,UU3IZKseVpdzPSBaWxBxundA
1T9tLMh99Wo,연준 (YEONJUN) ‘GGUM’ Official MV,12406899,637749,,43705,UU3IZKseVpdzPSBaWxBxundA
OyevuIyO5xc,2024 SOURCE MUSIC GLOBAL AUDITION #쏘스뮤직 #쏘스뮤직오디션 #sourcemusic #sourcemusicaudition #LE_SSERAFIM,38152,5041,,103,UU3IZKseVpdzPSBaWxBxundA
PPpLT9CV3HI,2024 SOURCE MUSIC GLOBAL AUDITION #쏘스뮤직 #쏘스뮤직오디션 #sourcemusic #sourcemusicaudition #LE_SSERAFIM,75649,7575,,73,UU3IZKseVpdzPSBaWxBxundA
NNnX88Xb1LQ,연준 (YEONJUN) ‘GGUM’ Official Teaser,214980,50565,,605,UU3IZKseVpdzPSBaWxBxundA
jgOjmzetsyw,연준 (YEONJUN) ‘GGUM’ Official Teaser,975592,149345,,6357,UU3IZKseVpdzPSBaWxBxundA
jnlvWAZxjZ8,SEVENTEEN (세븐틴) 12th Mini Album 'SPILL THE FEELS' : Speak Up,1305871,220323,,7968,UU3IZKseVpdzPSBaWxBxundA
6IboQ8ENPDc,2024 SOURCE MUSIC GLOBAL AUDITION #쏘스뮤직 #쏘스뮤직오디션 #sourcemusic #sourcemusicaudition #LE_SSERAFIM,110558,9018,,247,UU3IZKseVpdzPSBaWxBxundA
ZmzI9iy3SKE,SEVENTEEN (세븐틴) 12th Mini Album 'SPILL THE FEELS' Album Title Teaser,170247,42474,,725,UU3IZKseVpdzPSBaWxBxundA
h2HBJGJBUFU,2024 SOURCE MUSIC GLOBAL AUDITION #쏘스뮤직 #쏘스뮤직오디션 #sourcemusic #sourcemusicaudition #LE_SSERAFIM,153865,11778,,239,UU3IZKseVpdzPSBaWxBxundA
duAcgBxKLpU,SEVENTEEN (세븐틴) 12th Mini Album Teaser #I_FELT_HELPLESS,280300,62278,,1199,UU3IZKseVpdzPSBaWxBxundA
-fQr-BVpgp0,2024 SOURCE MUSIC GLOBAL AUDITION #쏘스뮤직 #쏘스뮤직오디션 #sourcemusic #sourcemusicaudition #LE_SSERAFIM,151788,7509,,152,UU3IZKseVpdzPSBaWxBxundA
o02PBdhO69U,BOYNEXTDOOR 3rd EP [19.99] COMEBACK SHOWCASE,285526,19161,,209,UU3IZKseVpdzPSBaWxBxundA
lxlA9JlvSBY,BOYNEXTDOOR (보이넥스트도어) 'Nice Guy' Official MV,64719,15058,,122,UU3IZKseVpdzPSBaWxBxundA
HJlc_tFkB3M,BOYNEXTDOOR (보이넥스트도어) 'Nice Guy' Official MV,31366754,226367,,13719,UU3IZKseVpdzPSBaWxBxundA
1B8bLDArQrA,LE SSERAFIM (르세라핌) 'CRAZY (David Guetta Remix)' Official Visualizer,316456,25072,,1107,UU3IZKseVpdzPSBaWxBxundA
V-fwOIV_Mzc,2024 SOURCE MUSIC GLOBAL AUDITION,257522,8662,,823,UU3IZKseVpdzPSBaWxBxundA
YwS1Se21TF4,YEONJUN's Mixtape Intro Film,145665,40707,,860,UU3IZKseVpdzPSBaWxBxundA
QbFDTgp-UII,YEONJUN's Mixtape Intro Film,984953,168397,,10080,UU3IZKseVpdzPSBaWxBxundA
mTtuK91lGTk,BOYNEXTDOOR (보이넥스트도어) 'Nice Guy' Official MV Teaser,46598,11529,,105,UU3IZKseVpdzPSBaWxBxundA
Xt-xsk5kNPk,BOYNEXTDOOR (보이넥스트도어) 'Nice Guy' Official MV Teaser,1434980,42290,,1829,UU3IZKseVpdzPSBaWxBxundA
9YuTyT7v36w,BOYNEXTDOOR 3rd EP [19.99] 'How to Flirt',23785,5708,,55,UU3IZKseVpdzPSBaWxBxundA
o_qASc1MF-o,BOYNEXTDOOR 3rd EP [19.99] 'How to Flirt',18129,5403,,32,UU3IZKseVpdzPSBaWxBxundA
3mZyf8KwEAE,BOYNEXTDOOR (보이넥스트도어) 3rd EP [19.99] 'How to Flirt',95153,12963,,435,UU3IZKseVpdzPSBaWxBxundA
VzfdPhzI_wY,BOYNEXTDOOR 3rd EP [19.99]Track 3. SKIT,26900,6180,,61,UU3IZKseVpdzPSBaWxBxundA
UjHkackdYn4,BOYNEXTDOOR 3rd EP [19.99]Track 6. Call Me,22682,6544,,48,UU3IZKseVpdzPSBaWxBxundA
nZSFzrslFUA,BOYNEXTDOOR 3rd EP [19.99]Track 2. 돌멩이,21349,6349,,45,UU3IZKseVpdzPSBaWxBxundA
jcutpZHRMEk,BOYNEXTDOOR 3rd EP [19.99]Track 4. Nice Guy,26210,7289,,62,UU3IZKseVpdzPSBaWxBxundA
Y53LtK_XtVw,BOYNEXTDOOR 3rd EP [19.99]Track 5. 스물,17155,5386,,39,UU3IZKseVpdzPSBaWxBxundA
SLzX0t0nGwI,BOYNEXTDOOR 3rd EP [19.99]Track 1. 부모님 관람불가,15583,4707,,29,UU3IZKseVpdzPSBaWxBxundA
IbJRGgk3E-8,BOYNEXTDOOR (보이넥스트도어) [19.99] Track Spoiler,325756,41102,,1828,UU3IZKseVpdzPSBaWxBxundA
5yJ7vWktv0w,LE SSERAFIM (르세라핌) 'CRAZY (feat. PinkPantheress)' Official Visualizer,658435,65854,,2292,UU3IZKseVpdzPSBaWxBxundA
H2saaVmNlaU,BOYNEXTDOOR (보이넥스트도어) '부모님 관람불가' Official MV,53114,11525,,79,UU3IZKseVpdzPSBaWxBxundA
Dr4CgXibSEM,TXT (투모로우바이투게더) ‘きっとずっと (Kitto Zutto)' Official MV,50467,14675,,184,UU3IZKseVpdzPSBaWxBxundA
f0ZuP1Da948,TXT (투모로우바이투게더) ‘きっとずっと (Kitto Zutto)' Official MV,898757,109531,,5177,UU3IZKseVpdzPSBaWxBxundA
iI5hnXYo5as,LE SSERAFIM (르세라핌) 'CRAZY (English ver.)' OFFICIAL MV,3721715,202708,,3933,UU3IZKseVpdzPSBaWxBxundA
rtKP2TsP1W4,LE SSERAFIM (르세라핌) 'CRAZY' OFFICIAL PERFORMANCE FILM,2073978,117511,,2518,UU3IZKseVpdzPSBaWxBxundA
YkCXVgcsGTU,BOYNEXTDOOR (보이넥스트도어) '부모님 관람불가' Official MV,12052421,199427,,11869,UU3IZKseVpdzPSBaWxBxundA
ZloSlCuYVfc,LE SSERAFIM (르세라핌) 'CRAZY (Vogue Remix) (feat. Dashaun Wesley)' Official Visualizer,453195,42878,,1236,UU3IZKseVpdzPSBaWxBxundA
cDNyhTrWg40,BOYNEXTDOOR (보이넥스트도어) '부모님 관람불가' Official MV Teaser,47007,10521,,117,UU3IZKseVpdzPSBaWxBxundA
ftjNU44nAsY,BOYNEXTDOOR (보이넥스트도어) '부모님 관람불가' Official MV Teaser,1456837,45010,,2049,UU3IZKseVpdzPSBaWxBxundA
exU4ueUgAc8,LE SSERAFIM (르세라핌) 'CRAZY' Official Visualizer,924720,73398,,2056,UU3IZKseVpdzPSBaWxBxundA
z5AIMF1BjOE,Drew House TOKYO #shorts,2467113,47004,,4476,UUIwFjwMjI0y7PDBVEO9-bkQ
_lpSCOZ1PCo,Justin Bieber X Free Fire - Beautiful Love (Free Fire) [Official Video],9949368,325866,,12802,UUIwFjwMjI0y7PDBVEO9-bkQ
ZMH9AMwAk34,"Justin Bieber, Don Toliver - The Making of 'Honest' (Vevo Footnotes)",5601657,115480,,5168,UUIwFjwMjI0y7PDBVEO9-bkQ
-78y2WW4YDA,#shorts,1891938,103797,,2323,UUIwFjwMjI0y7PDBVEO9-bkQ
UWrBS-4pSfM,"May 13, 2022",1593499,61079,,990,UUIwFjwMjI0y7PDBVEO9-bkQ
jur26nGiqOY,Justin Bieber - Honest (feat. Don Toliver) (Official Lyric Video),2886031,91533,,3458,UUIwFjwMjI0y7PDBVEO9-bkQ
n1khwOk5dN8,Justin Bieber - Honest ft. Don Toliver,40653373,648690,,27463,UUIwFjwMjI0y7PDBVEO9-bkQ
Bv3LvcQjWlI,"April 24, 2022",1427180,88199,,1826,UUIwFjwMjI0y7PDBVEO9-bkQ
xVzJSUpp9L4,Sometimes life slaps you in the face,1019448,55509,,1461,UUIwFjwMjI0y7PDBVEO9-bkQ
Zxxl386UQqo,Come into my world 🌎,691061,56184,,1085,UUIwFjwMjI0y7PDBVEO9-bkQ
aUqQghE4yKI,"April 2, 2022",668047,56843,,937,UUIwFjwMjI0y7PDBVEO9-bkQ
DrsBNM6iqak,"You're my rock, my Colorado",936393,76991,,1247,UUIwFjwMjI0y7PDBVEO9-bkQ
5MQzBE-KJVY,Justin Bieber - The Justice Tour Represents Equality for ALL,1437156,71894,,3051,UUIwFjwMjI0y7PDBVEO9-bkQ
kF4QRGQM2ig,Justin Bieber & Omah Lay - Attention (Official Video),11019095,345882,,13193,UUIwFjwMjI0y7PDBVEO9-bkQ
QrV1I0L5rqQ,Justin Bieber - Only Thing I Ever Get For Christmas (Lyric Video),2835229,84062,,2811,UUIwFjwMjI0y7PDBVEO9-bkQ
qy-1tyX9_QU,Justin Bieber - Silent Night (Lyric Video),1062437,44581,,1822,UUIwFjwMjI0y7PDBVEO9-bkQ
f5wl2uo8dGU,Justin Bieber - Christmas Eve (Lyric Video),927321,43123,,1799,UUIwFjwMjI0y7PDBVEO9-bkQ
5Vjxlwjs7vc,The Christmas Song (Chestnuts Roasting On An Open Fire) (Lyric Video),627251,23423,,1140,UUIwFjwMjI0y7PDBVEO9-bkQ
k8IlIC7lasU,Justin Bieber - Drummer Boy (Lyric Video) ft. Busta Rhymes,983512,46511,,1977,UUIwFjwMjI0y7PDBVEO9-bkQ
NToPWDAjeVA,Justin Bieber - Someday At Christmas,684133,49379,,2182,UUIwFjwMjI0y7PDBVEO9-bkQ
X1LVouBkBMY,Justin Bieber - Home This Christmas (Lyric Video) ft. The Band Perry,603144,36717,,1769,UUIwFjwMjI0y7PDBVEO9-bkQ
d_xYl5hpiRs,Justin Bieber - Christmas Love,9265580,336119,,8852,UUIwFjwMjI0y7PDBVEO9-bkQ
SuY0xJ1SsKg,Justin Bieber - The Making Of 'Ghost' (Vevo Footnotes),739905,43707,,2184,UUIwFjwMjI0y7PDBVEO9-bkQ
UAhGvhvcoyY,Wave Presents: Justin Bieber - An Interactive Virtual Experience,1433374,78226,,3826,UUIwFjwMjI0y7PDBVEO9-bkQ
Q7umFEPSHpU,#JusticeWorldTour - https://www.justinbiebermusic.com/tour,1383662,92815,,1465,UUIwFjwMjI0y7PDBVEO9-bkQ
w3uYy67vuH4,Justin Bieber and Michael D. Ratner: The Making of “Our World” - A Conversation with Jason Kennedy,741555,39697,,2069,UUIwFjwMjI0y7PDBVEO9-bkQ
nh5b7cH8a5U,The other night was crazy,700358,59382,,1295,UUIwFjwMjI0y7PDBVEO9-bkQ
RGVEGOMPCEw,Justin Bieber - Rockin' Around The Christmas Tree (Audio),1628935,82983,,4831,UUIwFjwMjI0y7PDBVEO9-bkQ
vYnXM2hxVYc,Justin Bieber - Ghost (Behind The Scenes),1713687,100203,,2911,UUIwFjwMjI0y7PDBVEO9-bkQ
pmYNY-rBh00,Justin Bieber - Ghost (Lyric Video),1565111,76359,,3911,UUIwFjwMjI0y7PDBVEO9-bkQ
v3azSDnBWIc,Justin Bieber - Justice (Official Live Performances) | Vevo,10252879,156505,,6347,UUIwFjwMjI0y7PDBVEO9-bkQ
kPaCGHDyfhw,Justin Bieber - Angels Speak ft. Poo Bear (Visualizer),4162107,101473,,5062,UUIwFjwMjI0y7PDBVEO9-bkQ
lu87waNNWlY,Justin Bieber - Red Eye (Visualizer) ft. TroyBoi,9953479,177691,,6703,UUIwFjwMjI0y7PDBVEO9-bkQ
Fp8msa5uYsc,Justin Bieber - Ghost,377063834,3609568,,108479,UUIwFjwMjI0y7PDBVEO9-bkQ
HSaba23uce0,Justin Bieber - Hailey (Visualizer),9625801,254175,,10815,UUIwFjwMjI0y7PDBVEO9-bkQ
HFxqtUNPMws,Justin Bieber - Our World (Official Trailer),1604065,134377,,8103,UUIwFjwMjI0y7PDBVEO9-bkQ
cQOAsuw_F6Y,Justin Bieber - Ghost (Live From The MTV VMAs / 2021),12538950,311734,,9648,UUIwFjwMjI0y7PDBVEO9-bkQ
K2SpP0u8qA4,"Justin Bieber, The Kid LAROI - STAY (Live From The MTV VMAs / 2021)",21399804,435156,,8434,UUIwFjwMjI0y7PDBVEO9-bkQ
esLKaIh4nr0,Experience Justin Bieber Like Never Before ​In Dolby Atmos ​,1244435,101563,,6272,UUIwFjwMjI0y7PDBVEO9-bkQ
F1kwDu7mLTw,"Don't Go - Justin Bieber,  Skrillex, Justin Bieber & Don Toliver - (Official Visualizer)",6205865,237094,,9015,UUIwFjwMjI0y7PDBVEO9-bkQ
HvCuQOUndgE,"""Essence"" (Remix) - WizKid -  [feat. Justin Bieber & Tems] (Lyric Video)",7814383,154024,,5678,UUIwFjwMjI0y7PDBVEO9-bkQ
J41JVFDc4B0,"Justin Bieber, The Kid LAROI - Stay (Montage)",14663522,440801,,9246,UUIwFjwMjI0y7PDBVEO9-bkQ
1DFkluPS4JI,Justin Bieber - Somebody (Live from iHeart Radio’s Wango Tango 2021),3819572,115340,,4544,UUIwFjwMjI0y7PDBVEO9-bkQ
_fthgObi-Ro,Justin Bieber - Peaches (Live from iHeart Radio’s Wango Tango 2021),14046143,284934,,7141,UUIwFjwMjI0y7PDBVEO9-bkQ
Lzdc6YzruAk,Justin Bieber - Love You Different (Live from iHeart Radio’s Wango Tango 2021),7896036,136666,,4354,UUIwFjwMjI0y7PDBVEO9-bkQ
NgxphTU1mA4,Justin Bieber - Hold On (Live from iHeart Radio’s Wango Tango 2021),2207227,80034,,2839,UUIwFjwMjI0y7PDBVEO9-bkQ
yZ2mytHtlpk,Justin Bieber - Peaches (Masterkraft Remix) ft. Alpha P & Omah Lay,1414604,78800,,6548,UUIwFjwMjI0y7PDBVEO9-bkQ
WOnkozBboi4,Justin Bieber - Justin Bieber - “Somebody” (Live from the 2021 Juno Awards),6823193,180378,,9212,UUIwFjwMjI0y7PDBVEO9-bkQ
oZOU306yv2g,"Justin Bieber - Peaches (Remix) ft. Ludacris, Usher & Snoop Dogg",8288959,298131,,16875,UUIwFjwMjI0y7PDBVEO9-bkQ
ea9ExLiqczk,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),8288690,232258,,8956,UUIwFjwMjI0y7PDBVEO9-bkQ
XYUQxDlcjws,ठुमक चलत बाल कृष्ण Thumak Chalat Baal Krishna | Nandbhawan Nandlal | LATA MANGESHKAR,10552,331,,35,UUaayLD9i5x4MmIoVZxXSv_g
YjxlLZbQHMc,"ज्योति का अपने पति को दक्षिणेश्वर काली माँ के मंदिर ले जाना, Jai Dakshineshwar Kaali Maa Scene 20",15597,1115,,17,UUaayLD9i5x4MmIoVZxXSv_g
ZCM4tMzAWkA,जय माता दी बोल के Jai Mata Di Bol Ke | Devi Bhajan | GILL SAAB | Full Audio,1843,38,,6,UUaayLD9i5x4MmIoVZxXSv_g
Rmi6iKHKxfY,Nahi Aauna Meri Daatiye Main | Punjabi Devi Bhajan | SUSHIL CHAWLA I Full HD,13559,285,,39,UUaayLD9i5x4MmIoVZxXSv_g
ZPRtdd_1XK0,#Shorts तेरी आँखों के तारे करोड़ों माँ Teri Aankhon Ke Taare Karodon Maa | NARENDRA CHANCHAL,10745,1218,,73,UUaayLD9i5x4MmIoVZxXSv_g
OFrhoXvfBIk,पहाड़ों से उतर आओ माँ Pahadon Se Utar Aao Maa | 🙏Devi Bhajan🙏 | SANJAY GIRI | Full Audio,10846,278,,27,UUaayLD9i5x4MmIoVZxXSv_g
Fu0T_J3AZSY,#Shorts पितृ पक्ष विशेष: गरुड़ पुराण सार Garud Puran Saar with Lyrics🙏| SHAILENDRA BHARTI,8628,341,,9,UUaayLD9i5x4MmIoVZxXSv_g
JL4YxZVaidk,#Shorts श्री संकटमोचन हनुमान अष्टक Shree Sankatmochan Hanuman Ashtak | VIPIN SACHDEVA | Aarti Bhakti,16661,1995,,128,UUaayLD9i5x4MmIoVZxXSv_g
wMx9kxGdOn0,चलो राम की नगरिया Chalo Ram Ki Nagariya | 🙏🙏Ram Bhajan🙏🙏 | UDIT NARAYAN | HD Video,15780,449,,57,UUaayLD9i5x4MmIoVZxXSv_g
W4SqKndLheo,Om Namah Shivaya 108 Times | Powerful Shiv Mantra | Meditation & Positive Energy| T-Series Spiritual,13446,459,,52,UUaayLD9i5x4MmIoVZxXSv_g
T6D6A9JG15w,Pake Ghungru Pairan Ch | Punjabi Devi Bhajan | PARVEEN RANGILA | Full Audio,2119,43,,5,UUaayLD9i5x4MmIoVZxXSv_g
fXzuHV9GH9Y,मेरे गिरधारी Mere Girdhari | Krishna Bhajan | SHIVAM AHUJA | Full 4K,11505,324,,45,UUaayLD9i5x4MmIoVZxXSv_g
n8LXa2bNFLc,सोमवार विशेष: अजब है तेरी माया Ajab Hai Teri Maya with Lyrics | Shiv Bhajan | SUKHWINDER SINGH,33359,711,,75,UUaayLD9i5x4MmIoVZxXSv_g
wFcscZKl6No,माँ तुझसा नहीं कोई जहाँ में Maa Tujhsa Nahin Koi Jahan Mein | Devi Bhajan | RAHUL JOSHI | Full HD,16530,396,,47,UUaayLD9i5x4MmIoVZxXSv_g
LyTvZxUcjOI,Kali Maa Di Jyot | 🙏Punjabi Devi Bhajan🙏 | HAPPY SOHAL | Full 4K,11630,277,,46,UUaayLD9i5x4MmIoVZxXSv_g
H8d1eBc0TEQ,"LAKHBIR SINGH LAKKHA Devi Bhajan, Ab Ke Navraatre Mere Angna Padharo,Maa Dar Pe Bulayegi,माता के भजन",29183,920,,78,UUaayLD9i5x4MmIoVZxXSv_g
fLkaRgR9exI,"चूड़ियाँ भी लाये Choodiyan Bhi Laaye Chola Bhi Laaye,Devi Bhajan, JASWANT SINGH, Maa Ka Jagran Vol.1",18330,354,,36,UUaayLD9i5x4MmIoVZxXSv_g
